1.01E+07 : BOTHELL 34,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,187,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 35,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,229,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 35,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,165,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 36,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,288,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 36,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,170,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 37,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,352,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 37,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,262,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 38,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,296,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 38,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,142,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 39,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,215,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
